시군구,번지,본번,부번,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),층,건축년도,도로명,해제사유발생일
대전광역시 유성구 송강동,200-1,200,1,한솔(태영),58.74,202103,9,"15,450",7,1995,송강로 15,
대전광역시 유성구 신성동,153,153,0,럭키하나,84.75,202103,13,"27,000",2,1993,가정로 63,
대전광역시 유성구 신성동,160-1,160,1,한울,117.295,202103,11,"39,000",4,1992,가정로 43,
대전광역시 유성구 어은동,99,99,0,한빛,142.69,202103,1,"76,000",7,1992,어은로 57,
대전광역시 유성구 어은동,99,99,0,한빛,84.93,202103,3,"47,300",7,1992,어은로 57,
대전광역시 유성구 어은동,99,99,0,한빛,84.98,202103,6,"41,000",1,1992,어은로 57,
대전광역시 유성구 어은동,99,99,0,한빛,117.295,202103,6,"63,700",8,1992,어은로 57,
대전광역시 유성구 어은동,99,99,0,한빛,84.98,202103,6,"47,000",9,1992,어은로 57,
대전광역시 유성구 어은동,99,99,0,한빛,99.84,202103,11,"65,500",15,1992,어은로 57,
대전광역시 유성구 용산동,716,716,0,경남아너스빌1단지,163.786,202103,5,"104,500",3,2008,용산2로 30,
대전광역시 유성구 용산동,719,719,0,경남아너스빌2단지,192.176,202103,1,"100,000",2,2008,배울2로 133,
대전광역시 유성구 용산동,719,719,0,경남아너스빌2단지,163.786,202103,5,"125,000",7,2008,배울2로 133,
대전광역시 유성구 용산동,719,719,0,경남아너스빌2단지,163.786,202103,8,"105,000",3,2008,배울2로 133,
대전광역시 유성구 용산동,666,666,0,우림루미아트,101.9137,202103,12,"60,000",1,2007,배울1로 119,
대전광역시 유성구 원내동,357,357,0,신우한아름,60,202103,8,"17,000",9,1998,진잠로42번길 30,
대전광역시 유성구 원내동,357,357,0,신우한아름,60,202103,19,"19,100",8,1998,진잠로42번길 30,
대전광역시 유성구 원내동,383,383,0,진잠타운,39.84,202103,1,"8,900",5,1995,진잠로42번길 88,
대전광역시 유성구 원내동,383,383,0,진잠타운,49.5,202103,3,"10,500",4,1995,진잠로42번길 88,
대전광역시 유성구 원내동,383,383,0,진잠타운,59.996,202103,3,"15,000",15,1995,진잠로42번길 88,
대전광역시 유성구 원내동,383,383,0,진잠타운,49.5,202103,6,"11,000",10,1995,진잠로42번길 88,
대전광역시 유성구 원내동,383,383,0,진잠타운,49.5,202103,6,"11,500",12,1995,진잠로42번길 88,
대전광역시 유성구 원내동,383,383,0,진잠타운,49.5,202103,8,"9,000",2,1995,진잠로42번길 88,
대전광역시 유성구 원내동,383,383,0,진잠타운,49.5,202103,10,"10,400",2,1995,진잠로42번길 88,
대전광역시 유성구 원내동,383,383,0,진잠타운,59.996,202103,19,"15,800",2,1995,진잠로42번길 88,
대전광역시 유성구 원내동,383,383,0,진잠타운,49.5,202103,20,"12,400",9,1995,진잠로42번길 88,
대전광역시 유성구 원내동,383,383,0,진잠타운,49.5,202103,22,"11,650",11,1995,진잠로42번길 88,
대전광역시 유성구 원신흥동,485,485,0,양우내안애레이크힐,84.8419,202103,8,"70,000",5,2015,도안동로 446,
대전광역시 유성구 원신흥동,488,488,0,인스빌리베라,130.6481,202103,16,"97,000",15,2012,봉명로 48,
대전광역시 유성구 장대동,283-4,283,4,갤러리빌2,34.8,202103,10,"24,500",9,2004,유성대로736번길 62,
대전광역시 유성구 전민동,462-4,462,4,나래,70.2,202103,13,"28,000",4,1994,엑스포로 501,
대전광역시 유성구 전민동,462-4,462,4,나래,70.2,202103,13,"28,500",11,1994,엑스포로 501,
대전광역시 유성구 전민동,460-1,460,1,삼성푸른,111.815,202103,15,"41,000",3,1993,전민로 71,
대전광역시 유성구 전민동,462-5,462,5,세종,59.14,202103,3,"21,300",1,1994,유성대로 1741,
대전광역시 유성구 전민동,464-1,464,1,엑스포,157.14,202103,6,"75,000",13,1994,엑스포로 448,
대전광역시 유성구 전민동,464-1,464,1,엑스포,84.173,202103,8,"40,800",8,1994,엑스포로 448,
대전광역시 유성구 전민동,464-1,464,1,엑스포,84.173,202103,10,"39,450",7,1994,엑스포로 448,
대전광역시 유성구 전민동,464-1,464,1,엑스포,84.173,202103,13,"39,500",9,1994,엑스포로 448,
대전광역시 유성구 죽동,683,683,0,죽동 대원칸타빌,84.937,202103,2,"74,000",9,2017,죽동로 39,
대전광역시 유성구 죽동,683,683,0,죽동 대원칸타빌,84.937,202103,3,"79,500",17,2017,죽동로 39,
대전광역시 유성구 죽동,683,683,0,죽동 대원칸타빌,74.883,202103,5,"70,000",10,2017,죽동로 39,
대전광역시 유성구 죽동,683,683,0,죽동 대원칸타빌,84.989,202103,6,"75,800",11,2017,죽동로 39,20210318
대전광역시 유성구 죽동,683,683,0,죽동 대원칸타빌,84.989,202103,6,"75,800",11,2017,죽동로 39,
대전광역시 유성구 죽동,683,683,0,죽동 대원칸타빌,84.989,202103,6,"74,900",12,2017,죽동로 39,
대전광역시 유성구 죽동,683,683,0,죽동 대원칸타빌,84.937,202103,16,"77,000",7,2017,죽동로 39,
대전광역시 유성구 죽동,688,688,0,죽동금성백조예미지,84.9553,202103,3,"84,500",21,2016,죽동로 321,
대전광역시 유성구 죽동,688,688,0,죽동금성백조예미지,84.9553,202103,10,"67,800",2,2016,죽동로 321,
대전광역시 유성구 죽동,688,688,0,죽동금성백조예미지,101.4175,202103,13,"91,000",3,2016,죽동로 321,
대전광역시 유성구 지족동,894-5,894,5,SK허브,84.65,202103,8,"26,000",4,2006,은구비남로 13,
대전광역시 유성구 지족동,898-1,898,1,가나파로스빌1차,54.14,202103,6,"14,200",8,2004,은구비로 18,
대전광역시 유성구 지족동,898-1,898,1,가나파로스빌1차,59.98,202103,6,"17,000",13,2004,은구비로 18,
대전광역시 유성구 지족동,898-1,898,1,가나파로스빌1차,59.88,202103,12,"16,500",15,2004,은구비로 18,
대전광역시 유성구 지족동,898-1,898,1,가나파로스빌1차,49.4,202103,24,"11,900",6,2004,은구비로 18,
대전광역시 유성구 지족동,840-2,840,2,경남아너스빌1차,86.575,202103,6,"24,300",4,2005,지족로364번길 91,
대전광역시 유성구 지족동,840-2,840,2,경남아너스빌1차,86.67,202103,20,"22,900",9,2005,지족로364번길 91,
대전광역시 유성구 지족동,1052,1052,0,노은3지구 영무예다음 에코타운,84.6603,202103,1,"45,700",3,2017,지족로 92,
대전광역시 유성구 지족동,1052,1052,0,노은3지구 영무예다음 에코타운,79.9155,202103,3,"43,000",3,2017,지족로 92,
대전광역시 유성구 지족동,1052,1052,0,노은3지구 영무예다음 에코타운,84.6603,202103,3,"48,000",6,2017,지족로 92,
대전광역시 유성구 지족동,1052,1052,0,노은3지구 영무예다음 에코타운,84.7704,202103,8,"35,700",1,2017,지족로 92,
대전광역시 유성구 지족동,1030,1030,0,노은리슈빌3,84.9639,202103,5,"61,700",5,2015,지족동로 124,
대전광역시 유성구 지족동,1030,1030,0,노은리슈빌3,84.991,202103,13,"62,000",11,2015,지족동로 124,
대전광역시 유성구 지족동,1033,1033,0,노은해랑숲마을5단지,74.93,202103,8,"38,000",10,2014,지족로 240,
대전광역시 유성구 지족동,1031,1031,0,노은해랑숲마을6단지,74.93,202103,1,"44,500",5,2014,지족동로 123,
대전광역시 유성구 지족동,1031,1031,0,노은해랑숲마을6단지,74.96,202103,5,"44,000",14,2014,지족동로 123,
대전광역시 유성구 지족동,1031,1031,0,노은해랑숲마을6단지,74.96,202103,13,"45,500",13,2014,지족동로 123,
대전광역시 유성구 지족동,1031,1031,0,노은해랑숲마을6단지,74.93,202103,20,"45,000",8,2014,지족동로 123,
대전광역시 유성구 지족동,1089,1089,0,대전 노은4지구 한화 꿈에그린 1블록,84.783,202103,13,"62,400",17,2014,지족북로 33,
대전광역시 유성구 지족동,1089,1089,0,대전 노은4지구 한화 꿈에그린 1블록,84.721,202103,13,"63,300",16,2014,지족북로 33,
대전광역시 유성구 지족동,1089,1089,0,대전 노은4지구 한화 꿈에그린 1블록,84.783,202103,13,"62,400",17,2014,지족북로 33,20210322
대전광역시 유성구 지족동,1093,1093,0,대전 노은4지구 한화 꿈에그린 2블록,84.783,202103,5,"64,600",15,2014,지족북로 60,
대전광역시 유성구 지족동,1093,1093,0,대전 노은4지구 한화 꿈에그린 2블록,84.783,202103,10,"60,000",3,2014,지족북로 60,
대전광역시 유성구 지족동,977,977,0,반석마을1단지(호반리젠시빌),84.989,202103,1,"55,700",3,2005,지족로 317,
대전광역시 유성구 지족동,978,978,0,반석마을2단지(계룡리슈빌),132.318,202103,1,"93,000",8,2005,지족로 343,
대전광역시 유성구 지족동,978,978,0,반석마을2단지(계룡리슈빌),132.318,202103,20,"88,000",3,2005,지족로 343,
대전광역시 유성구 지족동,836-4,836,4,씨티팰리스,21.2604,202103,6,"8,350",8,2013,지족로364번길 59,
대전광역시 유성구 지족동,853,853,0,열매마을1단지(삼부),84.831,202103,2,"41,500",17,2001,노은서로 222,
대전광역시 유성구 지족동,874,874,0,열매마을3단지(대우),84.3677,202103,4,"50,000",11,2000,노은동로 219,
대전광역시 유성구 지족동,874,874,0,열매마을3단지(대우),84.9502,202103,5,"41,500",2,2000,노은동로 219,
대전광역시 유성구 지족동,874,874,0,열매마을3단지(대우),84.3677,202103,15,"48,000",14,2000,노은동로 219,
대전광역시 유성구 지족동,858,858,0,"열매마을4단지(계룡,현대)",59.982,202103,6,"39,000",14,2001,노은서로210번길 32,
대전광역시 유성구 지족동,880,880,0,열매마을6단지(현대2차),84.984,202103,13,"55,800",16,2000,노은동로 187,
대전광역시 유성구 지족동,880,880,0,열매마을6단지(현대2차),71.347,202103,19,"41,300",13,2000,노은동로 187,
대전광역시 유성구 지족동,919,919,0,열매마을7단지(현대1차),84.716,202103,6,"49,000",3,2000,은구비남로 55,
대전광역시 유성구 지족동,834,834,0,인앤인,99.94,202103,11,"39,800",12,2007,북유성대로 219,
대전광역시 유성구 하기동,512,512,0,송림마을1단지(호반리젠시빌),84.989,202103,3,"47,700",3,2005,송림로 13,
대전광역시 유성구 하기동,516,516,0,송림마을2단지(우미이노스빌1차),84.9055,202103,8,"52,800",4,2004,송림로 20,
대전광역시 유성구 하기동,516,516,0,송림마을2단지(우미이노스빌1차),84.5123,202103,9,"51,800",19,2004,송림로 20,
대전광역시 유성구 하기동,513,513,0,송림마을3단지(우미이노스빌2차),78.8529,202103,6,"40,000",14,2005,노은로 353,
대전광역시 유성구 하기동,513,513,0,송림마을3단지(우미이노스빌2차),84.8731,202103,10,"46,000",9,2005,노은로 353,
대전광역시 유성구 하기동,513,513,0,송림마을3단지(우미이노스빌2차),84.8731,202103,14,"45,700",4,2005,노은로 353,
대전광역시 유성구 하기동,545,545,0,송림마을5단지(E-그리운),59.9522,202103,5,"34,850",4,2006,노은로 416,
대전광역시 유성구 하기동,545,545,0,송림마을5단지(E-그리운),84.9849,202103,6,"40,250",10,2006,노은로 416,
대전광역시 중구 대사동,640-7,640,7,선원대자연,59.494,202103,8,"12,000",1,2002,보문산로 375,
대전광역시 중구 대흥동,452-22,452,22,대미리치빌,39.5633,202103,6,"10,500",8,2007,대흥로111번길 24,
대전광역시 중구 대흥동,912,912,0,대전센트럴자이1단지,84.9847,202103,14,"51,000",14,2013,충무로107번길 100,
대전광역시 중구 대흥동,913,913,0,대전센트럴자이2단지,59.906,202103,16,"41,500",6,2013,충무로107번길 100,
대전광역시 중구 대흥동,913,913,0,대전센트럴자이2단지,59.9905,202103,17,"33,800",12,2013,충무로107번길 100,
대전광역시 중구 대흥동,402-1,402,1,동건참좋은,75.7477,202103,8,"18,000",10,2005,대종로 425,
대전광역시 중구 대흥동,447-2,447,2,듀오빌,59.8231,202103,8,"16,500",15,2005,보문로230번길 32,
대전광역시 중구 대흥동,103-2,103,2,푸르내,118.3795,202103,5,"28,500",6,2008,대전천서로 401,
대전광역시 중구 대흥동,Jul-22,22,7,현대1,75.34,202103,2,"23,900",9,1987,대흥로 176-15,
대전광역시 중구 목동,111-12,111,12,금호한사랑,44.82,202103,1,"16,300",8,2001,동서대로 1388,
대전광역시 중구 목동,111-12,111,12,금호한사랑,59.76,202103,1,"19,000",5,2001,동서대로 1388,
대전광역시 중구 목동,111-12,111,12,금호한사랑,126.23,202103,2,"38,500",4,2001,동서대로 1388,
대전광역시 중구 목동,111-12,111,12,금호한사랑,59.76,202103,5,"22,000",2,2001,동서대로 1388,
대전광역시 중구 목동,111-12,111,12,금호한사랑,126.23,202103,6,"40,500",7,2001,동서대로 1388,
대전광역시 중구 목동,111-12,111,12,금호한사랑,59.76,202103,6,"17,500",2,2001,동서대로 1388,
대전광역시 중구 목동,111-12,111,12,금호한사랑,59.76,202103,8,"22,000",13,2001,동서대로 1388,
대전광역시 중구 목동,111-12,111,12,금호한사랑,59.76,202103,9,"23,250",4,2001,동서대로 1388,
대전광역시 중구 목동,111-12,111,12,금호한사랑,59.76,202103,10,"20,500",8,2001,동서대로 1388,
대전광역시 중구 목동,111-12,111,12,금호한사랑,84.93,202103,12,"33,800",9,2001,동서대로 1388,
대전광역시 중구 목동,111-12,111,12,금호한사랑,39.84,202103,13,"11,200",6,2001,동서대로 1388,
대전광역시 중구 목동,111-12,111,12,금호한사랑,126.23,202103,13,"42,500",3,2001,동서대로 1388,
대전광역시 중구 목동,111-12,111,12,금호한사랑,59.76,202103,13,"24,000",8,2001,동서대로 1388,
대전광역시 중구 목동,111-12,111,12,금호한사랑,44.82,202103,22,"13,900",2,2001,동서대로 1388,
대전광역시 중구 목동,111-12,111,12,금호한사랑,161.66,202103,22,"39,500",5,2001,동서대로 1388,
대전광역시 중구 목동,360,360,0,대전목동더샵,84.9641,202103,5,"46,500",1,2010,목동로22번길 16,
대전광역시 중구 목동,24,24,0,목양마을,84.82,202103,8,"41,300",9,2003,목동로 37,
대전광역시 중구 목동,362,362,0,올리브힐,59.75,202103,1,"37,700",16,2011,목동로 70,
대전광역시 중구 목동,362,362,0,올리브힐,84.93,202103,10,"50,600",8,2011,목동로 70,
대전광역시 중구 문화동,560-8,560,8,동양맨션 마동,84.9,202103,1,"14,800",4,2000,보문산로 157,
대전광역시 중구 문화동,777,777,0,삼성푸른,99.9,202103,10,"28,500",14,1994,보문산로161번길 56,
대전광역시 중구 문화동,311-4,311,4,삼익,62.11,202103,13,"38,500",5,1978,서문로 119,
대전광역시 중구 문화동,01-09,1,9,센트럴스타클래스,74.7966,202103,2,"26,850",23,2013,중앙로 28,
대전광역시 중구 문화동,01-09,1,9,센트럴스타클래스,33.9446,202103,6,"15,950",17,2013,중앙로 28,
대전광역시 중구 문화동,01-09,1,9,센트럴스타클래스,84.8719,202103,12,"30,000",7,2013,중앙로 28,
대전광역시 중구 문화동,01-03,1,3,센트럴파크3단지,84.9944,202103,13,"70,000",14,2007,계백로1716번길 87,
대전광역시 중구 문화동,775,775,0,주공2,49.77,202103,1,"13,500",8,1994,산성로 108-24,
대전광역시 중구 문화동,775,775,0,주공2,49.77,202103,5,"11,100",3,1994,산성로 108-24,
대전광역시 중구 문화동,775,775,0,주공2,49.77,202103,8,"10,700",2,1994,산성로 108-24,
대전광역시 중구 문화동,775,775,0,주공2,49.77,202103,10,"10,800",4,1994,산성로 108-24,
대전광역시 중구 문화동,757,757,0,주공3,39.87,202103,3,"7,600",1,1994,산성로 108-23,
대전광역시 중구 문화동,757,757,0,주공3,39.87,202103,3,"8,500",3,1994,산성로 108-23,
대전광역시 중구 문화동,757,757,0,주공3,39.87,202103,4,"8,300",15,1994,산성로 108-23,
대전광역시 중구 문화동,757,757,0,주공3,39.87,202103,5,"7,950",1,1994,산성로 108-23,
대전광역시 중구 문화동,757,757,0,주공3,39.87,202103,5,"7,000",4,1994,산성로 108-23,
대전광역시 중구 문화동,757,757,0,주공3,39.87,202103,5,"8,200",13,1994,산성로 108-23,
대전광역시 중구 문화동,757,757,0,주공3,39.87,202103,6,"8,500",10,1994,산성로 108-23,
대전광역시 중구 문화동,757,757,0,주공3,39.87,202103,9,"7,500",1,1994,산성로 108-23,
대전광역시 중구 문화동,757,757,0,주공3,39.87,202103,11,"7,200",2,1994,산성로 108-23,
대전광역시 중구 문화동,757,757,0,주공3,39.87,202103,13,"8,200",6,1994,산성로 108-23,
대전광역시 중구 문화동,757,757,0,주공3,39.87,202103,13,"8,200",5,1994,산성로 108-23,20210316
대전광역시 중구 문화동,757,757,0,주공3,39.87,202103,17,"7,200",1,1994,산성로 108-23,
대전광역시 중구 문화동,757,757,0,주공3,39.87,202103,22,"7,900",7,1994,산성로 108-23,
대전광역시 중구 문화동,372-2,372,2,평화,84.25,202103,6,"15,500",9,1992,문화로163번길 26,
대전광역시 중구 문화동,1-135,1,135,하우스토리1차,144.42,202103,5,"52,500",24,2007,계룡로 923,
대전광역시 중구 문화동,01-31,1,31,하우스토리2차,146.26,202103,10,"65,000",12,2010,계룡로 922,
대전광역시 중구 문화동,01-31,1,31,하우스토리2차,167.49,202103,16,"71,000",5,2010,계룡로 922,
대전광역시 중구 문화동,141,141,0,한밭우성,59.9,202103,1,"22,900",7,1995,서문로 32,
대전광역시 중구 문화동,311-3,311,3,한신휴플러스보르미,84.99,202103,16,"47,000",7,2006,계백로1686번길 16,
대전광역시 중구 산성동,330-2,330,2,공원,84.99,202103,10,"17,000",6,1997,보문산로141번길 11,
대전광역시 중구 산성동,301-5,301,5,삼창,77.99,202103,2,"11,200",1,1990,가재울로 15,
